code,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,countries,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g
5903337003018,Stołowe Śmietankowe,LaktoPol,Społem,"Nabiał, Tłuszcze, Smarowidła, Tłuszcze do smarowania, Tłuszcze zwierzęce, Tłuszcze mleczne, en:dairy-spread, Masła",e,4,,Polska,,,,,,,
5907478400378,Bobo bears,Cymes,Społem,"Przekąski, Słodkie przekąski, en:Confectioneries, Cukierki, Żelki",d,4,,Polska,,,,,,,
5900409000272,Bezy śnieżynki,Dan Cake,Społem,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, en:Pastries, en:Meringues",e,4,,Polska,,,,,,,
5900102008438,Michałki,Wawel,,"Snacks, Sweet snacks, Confectioneries, Candies, en:chocolate-candies",e,4,,Polska,,,,,,,
5907769010439,Lumarki,LUMAR,Społem,"Przekąski, Słodkie przekąski",e,4,,Polska,,,,,,,
5907769010422,Lumarki,,,,unknown,4,,Polska,,,,,,,
4779036940289,Wesołe grzybki mini ciasteczka,Miltonas,Społem,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,Herbatnik",d,4,,Polska,,,,,,,
5900823013209,Piernik brzozowski,Gran-Pik,Społem,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, en:Gingerbreads",e,4,,Polska,,,,,,,
5900189008154,Jolly Baby,,Społem,"Przekąski,Słodkie przekąski,en:Confectioneries,Cukierki,Żelki",unknown,4,,Polska,,,,,,,
5907551152545,Pischinger o smaku waniliowym,,Społem,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,en:Biscuits and crackers,Herbatnik,Wafle",d,4,,Polska,,,,,,,
5907551152521,,,Społem,,unknown,,,en:Poland,,,,,,,
5907551153054,,,Społem,,unknown,,,en:Poland,,,,,,,
5903031800050,Wa Felek,Pryncy Teka,Społem,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, Wafle, en:Stuffed wafers",e,4,,Polska,,,,,,,
5900102003662,Raczki,Wawel,Społem,,unknown,4,,Polska,,,,,,,
5907569002412,,,Społem,,unknown,,,en:Poland,,,,,,,
7610700008096,Ricola Żurawina,Ricola,"Selgors,Rossmann,Kaufland,Lidl","Przekąski,Słodkie przekąski,Cukiernie,Cukierki,Cukierki twarde,Wegańskie",b,4,,Polska,,,,,,,
5907799962142,Słomka Pełna Nasion,Brześć,Społem,"Snacks, Salty snacks, en:appetizers",e,3,,Polska,,,,,,,
5902036001264,Syrop z malin,Premium Rosa,Społem,Syrop,d,3,,Polska,,,,,,,
5907569003679,Kawa zielona mielona,Radix-Bis,Społem,en:Green ground coffees,unknown,,,Polska,,,,,,,
8584004113581,Ciasteczka z lawendą i borówkami,Verbena,,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,en:Biscuits and crackers,Herbatnik",unknown,4,,Polska,,,,,,,
5907623268136,Hummus,Dega,Społem,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, Smarowidła, Roślinne smarowidła, Słone smarowidła, Sosy, en:Dips, Hummus",c,4,,Polska,,,,,,,
5907623268143,Hummus,Dega,Społem,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, Smarowidła, Roślinne smarowidła, Słone smarowidła, Sosy, en:Dips, Hummus",c,4,,Polska,,,,,,,
5907623267832,Ciecierzyca sałatka z kiełbasą jałowcową,dega,Społem,"Smarowidła,Słone smarowidła",b,4,,Polska,,,,,,,
5907623268167,Hummus,Dega,Społem,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, Smarowidła, Roślinne smarowidła, Słone smarowidła, Sosy, en:Dips, Hummus",d,4,,Poland,,,,,,,
5907569003662,Paprykarz wegetariański z kaszą jaglaną,Radix-Bis,Społem,"Żywność i napoje na bazie roślin,Żywność na bazie roślin,Smarowidła,Roślinne smarowidła,Słone smarowidła,Wegańskie pasty warzywne",c,4,,Polska,,,,,,,
7613035912076,Sos Czosnkowy,"Winiary,Nestlé",Społem,"Przyprawy,Sosy,sosy czosnkowe,en:garlic sauces",d,4,,Polska,,,,,,,
7613035912090,Sos tatarski,"Winiary,Nestlé",Społem,"Przyprawy, Sosy, Sosy tatarskie",d,4,,Polska,,,,,,,
7613036447935,Sos jalapeño,"Winiary,Nestlé",Społem,"Przyprawy, Sosy, Pikantne sosy, en:Groceries, en:Jalapeño sauces",d,4,,Polska,,,,,,,
5906425141043,Sos hot-dog remulada,Develey,Społem,"Przyprawy, Sosy, en:groceries",d,4,,Polska,,,,,,,
5901044021370,Majonez Roleskiego Premium,Roleski,Społem,"Przyprawy, Sosy, Majonezy",d,4,,Polska,,,,,,,
7613036217583,Majonez delikatny,"Winiary,Nestlé",Społem,"Przyprawy, Sosy, Majonezy, en:groceries",d,4,,Polska,,,,,,,
7613031643554,Majonez OMEGA 3:6,"Winiary,Nestlé",,"Przyprawy, Sosy, Majonezy",d,4,,Polska,,,,,,,
5903240394067,Barszcz biały,Brzeziecki,Społem,"Posiłki, Zupy",b,3,,Polska,,,,,,,
5903240394036,Żur Wiejski,Brzeziecki,Społem,"Posiłki, Zupy, Żur",b,3,,Polska,,,,,,,
5900919002025,Żurek na zakwasie koncentrat,Rolnik,Społem,"Posiłki, Zupy, Żur",b,3,,Polska,,,,,,,
5907696471129,,Frutico,Społem,"Posiłki, Zupy, Żur",c,3,,Polska,,,,,,,
5900340000614,Piernik staropolski,,Kaufland,"Przekąski, Słodkie przekąski, en:Biscuits and cakes",unknown,4,,Polska,,,,,,,
4047905902479,Babka marmurkowa,Kaufland,Kaufland,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto",d,4,,Polska,,,,,,,
4047905902493,Babka o smaku cytrynowym,Kaufland,Kaufland,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,Ciasto",d,4,,Polska,,,,,,,
5900340000560,Placek drożdżowy,Oskroba,Kaufland,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto",c,4,,Polska,,,,,,,
4047905902486,Makowiec,,Kaufland,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, en:pastries",unknown,4,,Polska,,,,,,,
5902991100101,Chleb Wiejski,Familijna,Kaufland,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Chleb, Chleb krojony",c,3,,Poland,,,,,,,
5906286810010,Chleb codzienny,Pasol,Kaufland,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Chleb, Chleb krojony",unknown,3,,Polska,,,,,,,
4044808490041,Pieczywo pita,aldente's brotwelt,Kaufland,en:pitas,unknown,,,Poland,,,,,,,
5901688805824,Kajzerka pszenna,Dakri,,"żywność-i-napoje-na-bazie-roślin, żywność-na-bazie-roślin, zboża-i-ziemniaki, chleb, hr:buns",a,4,,Polska,,,,,,,
5901688800126,Bułki &quot;U&quot;,Dakri,Kaufland,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Chleb, en:Special breads, Bułki hot-dog",d,4,,Polska,,,,,,,
5904646000095,Ser smażony,OSM Rawicz,Kaufland,"Dairies, Fermented foods, Fermented milk products, Cheeses, Fried cheese, pl:Ser smażony, en:melted-cheese",c,3,,Polska,,,,,,,
4047902004053,Serek typu włoskiego,"K-CLASSIC,Kaufland",Kaufland,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery",c,4,,Polska,,,,,,,
5902899140766,Tylżycki,Hochland,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery",d,4,,Polska,,,,,,,
5902899140728,Gouda,Hochland,Kaufland,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Ser krowi, en:Uncooked pressed cheeses, Sery niderlandzkie, Gouda",d,4,,Polska,,,,,,,
8594032990634,Warkoczyk wędzony,Milkeffekt,Kaufland,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery",e,3,,Polska,,,,,,,
8594032990788,Rumcajs Korbáčik sýr pařený,Milkeffekt,Kaufland,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery",e,3,,"Czechy,Polska",,,,,,,
4335896514826,Mayonnaise sauce,Kaufland,Kaufland,"Przyprawy, Sosy, Majonezy",d,4,,Polska,,,,,,,
4335896514970,Mayonnaise sauce,Kaufland,Kaufland,"Przyprawy, Sosy, Majonezy",d,3,,Polska,,,,,,,
4335896514963,Mayonnaise sauce,Kaufland,Kaufland,"Przyprawy, Sosy, Majonezy",d,3,,Polska,,,,,,,
5901044014044,Sos do hamburgerów,Roleski,Kaufland,"Przyprawy, Sosy",c,4,,Polska,,,,,,,
5901044020434,Sos tysiąca wysp,Roleski,Kaufland,"Przyprawy,Sosy,en:Salad dressings,en:Thousand island dressing",d,4,,Polska,,,,,,,
5901044001396,Majonez,Roleski,Kaufland,"Przyprawy,Sosy,Majonezy,en:groceries",d,4,,Polska,,,,,,,
5901713012210,Sos BBQ,Dawtona,Kaufland,"Przyprawy, Sosy, Sosy barbecue, en:groceries",d,4,,Polska,,,,,,,
5901713012227,Sos Curry,Dawtona,Kaufland,"Przyprawy, Sosy, Sosy pomidorowe, en:groceries",e,4,,Poland,,,,,,,
5904437011958,Sernik na zimno z malinami i białą czekoladą,"Biedronka,Cukiernia",Biedronka,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto",d,4,,Polska,,,,,,,
5900340001796,Keks,Słodka Kraina,Biedronka,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto",unknown,4,,Polska,,,,,,,
5900864735122,Sandkuchen,Dan Cake,Biedronka,en:cakes,e,,,en:Poland,,,,,,,
5907753800138,Ciasto marchewkowe w polewie marcepanowej,Naturcake,Biedronka,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto, en:Carrot cakes",d,4,,Polska,,,,,,,
5904437000013,Makowiec klasyczny,Janczewscy,Biedronka,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto, en:Pastries",d,4,,Polska,,,,,,,
5907753800169,Ciasto waniliowe z nadzieniem jagodowym i kruszonką,Naturcake,Biedronka,,unknown,4,,Polska,,,,,,,
5900497019354,,"Mirinda,Pepsico,Pepsi-Cola",Biedronka,,unknown,4,,Polska,,,,,,,
5900497019385,,"Pepsico, Pepsi-Cola",,en:artificially-sweetened-beverages,unknown,4,,en:Poland,,,,,,,
5900340007200,Babka marmurkowa,Oskroba,Netto,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto",d,4,,Polska,,,,,,,
5900340000850,Strucla Truskawkowa,Oskroba,Netto,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto",d,4,,Polska,,,,,,,
5710405979911,Extra Crunchy Peanut Butter,Premieur,Netto,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Strączkowe i produkty strączkowe, Smarowidła, Roślinne smarowidła, en:Oilseed purees, en:Legume butters, Masło z orzeszków ziemnych",c,3,,Polska,,,,,,,
5901882220614,,TaoTao,Netto,"Fűszerek, Szószok, en:Soy sauces",unknown,3,,"Węgry,Polska",,,,,,,
5901529006687,Kostka warzywna,"Bolinero,Prymat",Netto,Bulion,a,4,,Polska,,,,,,,
5901529006663,Kostka mięsna,"Belinero,Prymat",Netto,"Przyprawy, Bulion",a,4,,Polska,,,,,,,
5901529006670,Kostka drobiowa,Bolinero,Netto,Przyprawy,unknown,4,,Polska,,,,,,,
8712423007727,,Knorr,Netto,"Plant-based foods and beverages, Plant-based foods, Condiments, Dried products, Dried plant-based foods, Dried products to be rehydrated, Broths, Dehydrated broths, Vegetable broths, Bouillon cubes, Dehydrated vegetable bouillons, Vegetable bouillon cubes",c,4,,Polska,,,,,,,
8711200355082,,Knorr,Netto,"Dried products, Dried products to be rehydrated, Broths, Dehydrated broths, Bouillon cubes, Bouillon pots, Dehydrated broth with meat and vegetables",c,4,,Polska,,,,,,,
8712423009554,,Knorr,Netto,"Dried products, Dried products to be rehydrated, Broths, Dehydrated broths, Beef broth, Bouillon cubes",d,4,,Polska,,,,,,,
8712423008427,Kostka rosołowa - rosół z kury,Knorr,Netto,"Produkty suszone, en:Dried products to be rehydrated, Bulion, en:Dehydrated broths, Kostki bulionowe, en:Bouillon pots, en:Dehydrated broth with meat and vegetables, en:Poultry broth",c,4,,Polska,,,,,,,
5900512300467,Śmietanka 12%,Mlekovita,Netto,"Produits laitiers,Crèmes,Crèmes UHT,pl:Śmietanka",d,4,,Pologne,,,,,,,
5902170005234,Mleko UHT o smaku czekoladowym,Hula Krasula,Netto,"Boissons et préparations de boissons,Boissons,Produits laitiers,Laits (fluide et poudre),Boissons lactées,Laits,Laits aromatisés,Laits homogénéisés,Produits pasteurisés,Laits aromatisés au chocolat,Laits UHT",d,4,,Pologne,,,,,,,
5902170005302,Mleko UHT o smaku waniliowym,"Hula Krasula,Lacpol",Netto,"Boissons,Produits laitiers,Boissons lactées,Laits,Laits homogénéisés,Laits UHT",d,4,,Pologne,,,,,,,
5907653103315,,Balviten,Netto,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, en:Specific products, en:Products for specific diets, Chleb, Produkty bezglutenowe, Pieczywo bezglutenowe",c,4,,Polska,,,,,,,
5901363001329,Delisana Gluten Free Soft cakes,,Netto,"Snacks, Sweet snacks, Biscuits and cakes, Jaffa cakes, en:biscuit-filled-with-fruit-paste",e,4,,en:Poland,,,,,,,
5901529068265,,,Netto,,unknown,4,,en:Poland,,,,,,,
5900649051850,Venezia Cappuccino,Mokate,Netto,"Żywność i napoje na bazie roślin, Napoje, Żywność na bazie roślin, Kawa, en:Instant beverages, Kawa rozpuszczalna",unknown,4,,Polska,,,,,,,
8901779028924,Kakao Instant Drink,Amora,Netto,"Beverages, Cocoa and its products, Dried products, Dried products to be rehydrated, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders",unknown,4,,Polska,,,,,,,
5906395631186,Olej kokosowy,,netto,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Tłuszcze, Tłuszcze roślinne, Oleje roślinne, en:Fruit and fruit seed oils, Oleje kokosowe",unknown,2,,en:Poland,,,,,,,
5900385012528,Ketchup hot,"Kotlin,Maspex","Netto,Stokrotka","Przyprawy,Sosy,Sosy pomidorowe,Ketchup,Ketchup pomidorowy",d,4,,"Germany, Poland, en:morocco",,,,,,,
5901529007158,Majonez,Quallio,Netto,"Przyprawy, Sosy, Majonezy",d,4,,Polska,,,,,,,
5901398075289,Naleśniki z serem twarogowym,U Jędrusia,Netto,"en:Crêpes and galettes, Naleśnik",c,4,,Polska,,,,,,,
5901398070697,,,Netto,,unknown,,,en:Poland,,,,,,,
5907504311326,,Konspol,Netto,"Meats and their products, Meats, Chicken and its products, Meat preparations, Chicken preparations, Meat patties, Chicken patties",d,4,,Polska,,,,,,,
5901069004648,,Pirat,Netto,"Seafood, Canned foods, Fishes, Canned fishes",b,4,,Polska,,,,,,,
5901529031436,Ketchup łagodny,,Netto,"Przyprawy, Sosy, Sosy pomidorowe, Ketchup, en:groceries",d,4,,Polska,,,,,,,
5901529031443,Ketchup pikantny,Dawtona,Netto,"Przyprawy, Sosy, Sosy pomidorowe, Ketchup",d,4,,Polska,,,,,,,
20692841,Vegetable samosas,"Biedronka, Rainbow, Vitasia Indian Style",Lidl,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Tomatoes and their products,Tomatoes",c,3,,Poland,,,,,,,
5907180567741,Chałwa bakaliowa,Sultan,Biedronka,"Przekąski, Słodkie przekąski, en:Confectioneries, Chałwa",e,4,,Polska,,,,,,,
5901888013630,Candi Zabawa Smakiem,,Biedronka,"Snacks, Sweet snacks, Confectioneries, en:candies",unknown,4,,Polska,,,,,,,
5906245779020,Kiełbasa Myśliwska,"Kraina Wędlin,Kraina Wędlin Premium",Biedronka,"Meats and their products, Meats, Prepared meats, Sausages, Pork sausages, en:pork",c,3,,Polska,,,,,,,
5900562469701,Metka łososiowa,Sokołów,Biedronka,"Produkty na bazie mięsa,Mięsa,Mięsa przetworzone,Kiełbasy,Kiełbasy wieprzowe,Kiełbasy z szynki",e,4,,Polska,,,,,,,
5907701801637,Serdelki z Szynki,Kraina Wędlin,,"Produkty na bazie mięsa,Mięsa przetworzone,Kiełbasy,Kiełbasy wieprzowe",e,4,,Polska,,,,,,,
5900962016062,Hot Dog Amerykański,Dania Express,,"Sandwichs,Hot-dogs",d,4,,Pologne,,,,,,,
5901753000383,Masło królewskie,Sierpc,Biedronka,"Nabiał, Tłuszcze, Smarowidła, Tłuszcze do smarowania, Tłuszcze zwierzęce, Tłuszcze mleczne, en:dairy-spread, Masła",e,2,,Polska,,,,,,,
5900242005014,Majonez kielecki,Społem Kielce,Biedronka,"Przyprawy, Sosy, Majonezy",d,3,,Polska,,,,,,,
5907377114758,"Diuna o smaku brzoskwiniowo, śmietankowo, gruszkowym",Diuna,,"Przekąski, Desery, Słodkie przekąski, Produkty mrożone, Mrożone desery, Lody i sorbety, Lody",d,4,,Polska,,,,,,,
5907377116066,,Marletto,,"Desery,Produkty mrożone,Mrożone desery,Lody i sorbety,Lody,en:Ice cream tubs,en:Vanilla ice cream tubs",d,4,,Polska,,,,,,,
7613035259539,Majonez dekoracyjny,"Winiary,Nestlé",Biedronka,"Przyprawy, Sosy, Majonezy",d,4,,Polska,,,,,,,
5907653103162,Bochen z pieca jasny,Balviten,Biedronka,,unknown,4,,Polska,,,,,,,
5906936678717,Kuskus,Plony Natury,Biedronka,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Kasza",unknown,1,,Polska,,,,,,,
5900977009714,"Kasza jęczmienna, perłowa",Plony Natury,Biedronka,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Kasza",a,1,,Poland,,,,,,,
5906395491018,Dobry Materiał z yerba mate,,,Napoje,unknown,4,,Polska,,,,,,,
5906395491056,Dobry Materiał z rabarbara,Dobry Materiał,,,unknown,4,,Polska,,,,,,,
5906395491025,Dobry Materiał z limonki,Dobry Materiał,,"Plant-based foods and beverages, Beverages, en:sweetened-beverages",unknown,4,,Polska,,,,,,,
5906395491131,Guarana Yerba Mate,Dobry Material,,Napoje,c,4,,Polska,,,,,,,
5906395491001,Dobry Materiał z yerba mate,Dobry Materiał,,"Beverages, Non-alcoholic beverages, en:sodas",unknown,4,,Polska,,,,,,,
5906395491049,,,,,unknown,4,,Poland,,,,,,,
5901204016970,Szynka drobiowa,"Podlaski,Drosed",Lidl,"Produkty na bazie mięsa, Mięsa przetworzone",unknown,,,Polska,,,,,,,
20142339,Ketchup łagodny,Lidl,Lidl,"Przyprawy, Sosy, Sosy pomidorowe, Ketchup, en:groceries",e,4,,Poland,,,,,,,
20420642,Kostka rosołowa - rosół wołowy,Lidl,Lidl,"Przyprawy,en:groceries",e,4,,Polska,,,,,,,
20420635,Kostka rosołowa - rosół drobiowy,Kania lidl,Lidl,"Przyprawy, en:groceries",e,4,,Polska,,,,,,,
20420628,bulion warzywny z liściem selera,Kania,Lidl,"Plant-based foods and beverages,Plant-based foods,Dried products,Dried products to be rehydrated,Broths,Dehydrated broths,Vegetable broths,Bouillon cubes",unknown,4,,Poland,,,,,,,
7613031317684,Kostka mięsna,"Winiary,Nestlé",,"Produkty suszone, en:Dried products to be rehydrated, Bulion, en:Dehydrated broths, en:Beef broth, Kostki bulionowe",b,4,,Polska,,,,,,,
20059279,Kiełbasa Rakowska,"Pikok,Lidl,Bell",Lidl,"Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, Kiełbasy, Kiełbasy wieprzowe",d,4,,Polska,,,,,,,
20341497,Kiełbasa Żywiecka,"Lidl,Pikok",Lidl,"Viandes et dérivés,Viandes",e,3,,Pologne,,,,,,,
5908230525186,Gryzzale kabanoski drobiowe,Tarczyński,,"Produkty na bazie mięsa, Mięsa przetworzone, Kiełbasy, Kiełbasy drobiowe, Polskie produkty mięsne, Kabanosy",d,4,,Polska,,,,,,,
20857684,,,,,unknown,,,en:Poland,,,,,,,
20857691,Sałatka wegetariańska z białą kapustą,Lisner,,"Posiłki, Gotowe sałatki, Sałatki z warzywami",c,4,,Polska,,,,,,,
20857677,Sałatka śledziowa,Lisner,,"Posiłki,Gotowe sałatki",c,4,,Polska,,,,,,,
20857707,Sałatka ziemniaczana,Lisner,,"Posiłki, Gotowe sałatki, en:Potato dishes, Sałatki ziemniaczane",d,4,,Polska,,,,,,,
20857714,Sałatka z indykiem,Lisner,,"Posiłki, Gotowe sałatki, Sałatki z mięsem",c,4,,Polska,,,,,,,
5900900002867,,KOWALEWSKI,Kaufland,"Meals, Soups, Fermented cereal soup",c,3,,Polska,,,,,,,
5908249974258,"Bulion ekologiczny, warzywny w kostkach",EkoWital,,"Produkty suszone,en:Dried products to be rehydrated,Bulion,en:Dehydrated broths,en:Vegetable bouillon cubes",c,3,,Polska,,,,,,,
5908249971271,"Bulion ekologiczny, wołowy w kostkach",EkoWital,Kaufland,Bulion,a,3,,Polska,,,,,,,
5908249971264,"Bulion ekologiczny, drobiowy w kostkach",EkoWital,,"Przyprawy,Bulion",a,3,,Polska,,,,,,,
7613035139695,,"Winiary,Nestlé",,"Dried products, Dried products to be rehydrated, Broths, Dehydrated broths, Beef broth, Bouillon cubes, Bouillon pots, Dehydrated broth with meat and vegetables",c,4,,Polska,,,,,,,
5904727000143,Serek homogenizowany o smaku waniliowym,Łowicz,,"Nabiał, Żywność fermentowana, Desery, Fermentowane produkty mleczne, Sery, Desery mleczne, Fermentowane desery mleczne, en:Fresh cheeses, Serek homogenizowany",c,4,,Polska,,,,,,,
59074854,Bakuś Deser Mleczny,Bakoma,,"Nabiał,Desery,Desery mleczne,en:Entremets - mousses and creamy puddings,en:Creamy puddings,en:Refrigerated creamy puddings,en:Vanilla creamy puddings",c,4,,Polska,,,,,,,
59074861,Bakuś Deser Mleczny,Bakoma,Kaufland,"Nabiał,Desery,Desery mleczne,en:Chocolate desserts,en:Creamy puddings,en:Chocolate creamy puddings,en:Refrigerated creamy puddings,en:Refrigerated chocolate creamy puddings",d,4,,Polska,,,,,,,
5901939020013,Milandia ogród smaków,Piątnica,,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Serki kremowe",d,4,,Polska,,,,,,,
5904716004565,Capresi serek śmietankowy z papryką,Polmlek,,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages",d,4,,Pologne,,,,,,,
5901126010858,Kremowy ze szczypiorkiem,Lactima,Kaufland,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery topione",e,4,,Polska,,,,,,,
5901126010681,,Lactima,,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits à tartiner,Produits à tartiner salés,Fromages à tartiner",e,4,,Pologne,,,,,,,
5900486540104,,,,,unknown,,,en:Poland,,,,,,,
5900486540081,Topiony z szynką,TMT,Kaufland,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery topione",e,4,,Polska,,,,,,,
